id,x,y,z
1324,-2670360.643297897,-4469685.666460388,3671577.007552599
1325,-2670337.0973991086,-4469703.252250792,3671572.8062338997
1326,-2670330.887837771,-4469712.816212915,3671566.988474729
1327,-2670352.5157127483,-4469695.469154246,3671571.1295942557
1328,-2670337.2496635043,-4469715.657262337,3671560.0790509996
1329,-2670329.7493346715,-4469713.24235028,3671567.1575640487
1330,-2670338.3909331495,-4469715.61080669,3671559.7079490884
1331,-2670328.813006263,-4469713.359800704,3671567.6747927526
1332,-2670351.430080208,-4469695.890553859,3671571.4389749146
1333,-2670365.0694766715,-4469686.206845505,3671573.7433174183
1334,-2670334.781540721,-4469706.851242692,3671581.131828553
1335,-2670347.8960909527,-4469694.504813916,3671575.6854615565
1336,-2670326.9972141427,-4469711.4835227365,3671571.3248302373
1337,-2670335.6375142797,-4469706.851418668,3671580.6167938313
1338,-2670348.8706609174,-4469694.222117524,3671575.2194971824
1339,-2670362.721450041,-4469686.9385581445,3671573.933121041
1340,-2670348.7468013796,-4469699.899140537,3671579.621129887
1341,-2670361.854816342,-4469687.124386547,3671574.2482104446
1342,-2670364.0444976687,-4469686.505218413,3671573.7084880085
1343,-2670350.04700508,-4469699.606848541,3671579.0178625816
1344,-2670339.696315318,-4469704.171827882,3671569.833655151
1345,-2670334.28816502,-4469713.633597854,3671563.664072508
1346,-2670358.3875526018,-4469684.62084964,3671580.0746181766
1347,-2670321.0942415223,-4469708.750325568,3671578.549646361
1348,-2670346.203859878,-4469704.02879019,3671569.3471110277
1349,-2670329.8487639693,-4469704.454369172,3671587.767187229
1350,-2670349.8951181932,-4469693.727108556,3671575.112435327
1351,-2670329.314304092,-4469710.721268218,3671570.5896982737
1352,-2670328.621958975,-4469704.895825869,3671588.1197556183
1353,-2670350.783508807,-4469693.629835707,3671574.674540556
1354,-2670328.1643062877,-4469711.263764698,3671570.7991364356
1355,-2670340.9986597835,-4469716.831118664,3671557.2981951004
1356,-2670345.956291338,-4469706.644518324,3671562.579493124
1357,-2670330.1111260876,-4469714.862687621,3671564.9021528857
1358,-2670330.7889555246,-4469702.384923994,3671589.7804234587
1359,-2670330.9827894303,-4469714.737416499,3671564.4411041746
1360,-2670321.8627581927,-4469706.9732190855,3671580.523444291
1361,-2670332.061655584,-4469714.364012349,3671564.182233013
1362,-2670323.044914697,-4469707.049399662,3671580.6827992266
1363,-2670333.1172913862,-4469713.9415286975,3671564.1549773836
1364,-2670355.034242465,-4469696.538529329,3671567.982113909
1365,-2670316.785385365,-4469704.023227146,3671587.3620459894
1366,-2670338.6379599804,-4469704.485061588,3671570.150472266
1367,-2670347.904309007,-4469700.274553918,3671579.8622655296
1368,-2670354.0617700676,-4469696.85611525,3671568.2488942263
1369,-2670315.7027641605,-4469704.452625516,3671587.7632178236
1370,-2670337.868413002,-4469704.899955648,3671570.308431774
1371,-2670338.907933528,-4469717.823571979,3671557.902361103
1372,-2670352.897898546,-4469697.246551286,3671568.583148353
1373,-2670339.8193974304,-4469717.4759198325,3671557.422341334
1374,-2670344.8228749475,-4469707.066861501,3671562.956807366
1375,-2670327.6033852445,-4469713.055298526,3671568.865195804
1376,-2670352.1636922536,-4469700.779848037,3671576.242733943
1377,-2670351.290274594,-4469701.029755284,3671576.5197833898
1378,-2670343.101753542,-4469705.032103641,3671566.4018626404
1379,-2670342.213194984,-4469705.164698691,3671566.762612016
1380,-2670349.0198018965,-4469701.792076008,3671577.272993331
1381,-2670340.9720276413,-4469705.543973794,3671567.097105939
1382,-2670350.0831020256,-4469701.557056536,3671576.7716405927
1383,-2670339.928255311,-4469706.065973402,3671567.2373071727
1384,-2670362.9534067484,-4469688.816620428,3671571.4253222696
1385,-2670356.1888348176,-4469697.928268539,3671565.3809026876
1386,-2670345.0502285217,-4469698.437033174,3671583.783745927
1387,-2670336.126565029,-4469703.097477567,3671573.712141471
1388,-2670359.027146459,-4469685.56455017,3671578.3330860967
1389,-2670334.4845034466,-4469715.573641279,3671561.314344341
1390,-2670330.369627551,-4469712.350799506,3671567.994822331
1391,-2670344.140144568,-4469699.09765561,3671583.8497500806
1392,-2670343.9248507377,-4469693.191431964,3671579.9530653525
1393,-2670336.681429459,-4469703.0893993415,3671573.3209978365
1394,-2670360.0963762784,-4469685.37928646,3671577.8882050477
1395,-2670335.6391938585,-4469715.569564807,3671560.9859509687
1396,-2670329.459692501,-4469712.6734895175,3671568.227512234
1397,-2670351.301543947,-4469695.349001847,3671572.3422151534
1398,-2670352.2642192882,-4469695.087492359,3671571.945600538
1399,-2670329.831667861,-4469706.145182594,3671585.4930223213
1400,-2670345.9590133494,-4469698.496818178,3671583.0548143038
1401,-2670328.3626791476,-4469713.072881485,3671568.4335168963
1402,-2670335.016431038,-4469703.185853348,3671574.3901122054
1403,-2670358.198922906,-4469686.035897563,3671578.465180599
1404,-2670345.9478216628,-4469690.824652282,3671581.5089502
1405,-2670324.0525451573,-4469708.166470477,3671577.6537475535
1406,-2670331.886141558,-4469703.796370286,3671587.194461385
1407,-2670347.7434979943,-4469708.563905371,3671560.452763087
1408,-2670330.818880977,-4469704.003578237,3671587.628648041
1409,-2670331.3956852667,-4469716.326342201,3671562.186751177
1410,-2670348.6855192604,-4469708.533106399,3671559.964833066
1411,-2670343.8192457063,-4469691.440132929,3671582.389027873
1412,-2670322.096445619,-4469708.591429898,3671578.155870622
1413,-2670332.3068660107,-4469716.152377384,3671561.7733091037
1414,-2670344.8333335104,-4469691.1087434245,3671581.970670686
1415,-2670323.239377535,-4469708.286700372,3671577.9749713074
1416,-2670349.673663329,-4469708.273552991,3671559.530175326
1417,-2670333.4232863314,-4469715.859634762,3671561.527964384
1418,-2670339.0863219155,-4469706.349931163,3671567.5713572614
1419,-2670355.1199019416,-4469698.409844055,3671565.536346607
1420,-2670354.19767419,-4469698.658552838,3671565.867390208
1421,-2670318.0546095045,-4469705.525605009,3671584.835503427
1422,-2670350.418211762,-4469697.320810731,3671570.354138312
1423,-2670343.4257721053,-4469706.911283637,3671564.0162112378
1424,-2670339.299606784,-4469716.93242809,3671558.45515237
1425,-2670342.4166479767,-4469707.137409833,3671564.471897838
1426,-2670320.8290266995,-4469706.998257017,3671582.432080622
1427,-2670341.5117153595,-4469707.473966169,3671564.874239416
1428,-2670351.167115054,-4469702.873134123,3671574.258682957
1429,-2670321.8853779463,-4469706.862644388,3671581.8155473135
1430,-2670337.41445321,-4469704.3632782055,3671571.1990536004
1431,-2670359.299649739,-4469687.396063566,3671575.8868358363
1432,-2670315.3922929214,-4469704.2383206505,3671589.024091069
1433,-2670332.025413227,-4469713.635385589,3671565.279568794
1434,-2670346.2775807716,-4469700.1735894205,3671581.159740454
1435,-2670351.10339726,-4469709.529299362,3671557.2376995073
1436,-2670336.4920903468,-4469717.8987848405,3671559.453308053
1437,-2670360.370396502,-4469687.123062024,3671575.598784085
1438,-2670336.3600424053,-4469704.720408201,3671571.494487862
1439,-2670314.223664067,-4469704.322072376,3671588.989790558
1440,-2670347.1221246095,-4469699.969854594,3671580.81316886
1441,-2670353.537810843,-4469696.289534307,3671569.364461035
1442,-2670330.9208214707,-4469714.227208831,3671565.327447651
1443,-2670329.637056487,-4469714.481354085,3671565.7058290783
1444,-2670352.455164516,-4469696.751113526,3671569.5885449667
1445,-2670337.5745707084,-4469717.47253094,3671559.152081085
1446,-2670316.351543203,-4469703.482507034,3671588.2948402436
1447,-2670351.464252525,-4469697.1170700025,3671569.913807411
1448,-2670344.466361549,-4469706.416602229,3671563.7070690375
1449,-2670338.441428794,-4469717.265896132,3671558.7756186435
1450,-2670347.2596221934,-4469692.149547201,3671579.0280576698
1451,-2670324.5030859257,-4469709.729874553,3671575.0921105347
1452,-2670331.995733668,-4469705.543302973,3671585.00275197
1453,-2670325.535108173,-4469709.544611676,3671574.7432251396
1454,-2670331.0679941443,-4469706.051504896,3671584.7993899137
1455,-2670345.1473173765,-4469692.762207893,3671579.606107179
1456,-2670361.329554243,-4469684.945964135,3671577.469355006
1457,-2670349.178803089,-4469710.290924435,3671557.7072878773
1458,-2670355.382563539,-4469700.266825895,3671563.18732308
1459,-2670323.38326862,-4469710.222047259,3671575.1851168233
1460,-2670346.0548739294,-4469692.48978712,3671579.2797906753
1461,-2670333.1539094644,-4469705.233607884,3671584.5058822217
1462,-2670350.0220014025,-4469709.972212382,3671557.41434884
1463,-2670327.3823951376,-4469702.9887540145,3671591.373386083
1464,-2670319.377556897,-4469706.820877154,3671582.0714279767
1465,-2670328.017491471,-4469702.850109886,3671591.1685423935
1466,-2670344.779140298,-4469703.694678645,3671567.014507281
1467,-2670337.5885990937,-4469707.391191057,3671578.38156615
1468,-2670342.5130864372,-4469704.5059654,3671567.307971123
1469,-2670358.6868172586,-4469696.527578469,3671565.3043685677
1470,-2670341.4934529276,-4469704.898857017,3671567.552308624
1471,-2670341.4992141575,-4469696.27145179,3671583.8547502
1472,-2670357.6264859787,-4469696.986257792,3671565.4985617893
1473,-2670351.951198379,-4469706.3898216495,3671559.73062828
1474,-2670354.8869831837,-4469693.400704829,3671572.0903282086
1475,-2670333.0852241335,-4469710.7363602,3671568.0713860984
1476,-2670335.9453667677,-4469714.466635477,3671561.649322246
1477,-2670360.718990786,-4469684.334418002,3671578.598216287
1478,-2670340.7595011275,-4469706.428402224,3671577.513872348
1479,-2670331.859350708,-4469711.2137097735,3671568.3107768795
1480,-2670361.587973233,-4469684.130494201,3671578.199659795
1481,-2670336.963052028,-4469714.187012387,3671561.459451421
1482,-2670343.5429909034,-4469697.136199692,3671582.818008144
1483,-2670352.7714511617,-4469694.177476066,3671572.5931879226
1484,-2670331.09846501,-4469711.45282929,3671568.5022824463
1485,-2670338.6083967676,-4469707.130368347,3671578.0810567434
1486,-2670338.172903861,-4469713.738363345,3671561.14510135
1487,-2670329.835688726,-4469711.891704455,3671568.8148627533
1488,-2670351.445998802,-4469694.614395238,3671573.039806462
1489,-2670339.612494396,-4469706.843688857,3671577.7713325745
1490,-2670345.5787825854,-4469703.73320789,3671566.390136954
1491,-2670347.4065509685,-4469689.396232349,3671582.044104095
1492,-2670325.7003795113,-4469706.865208272,3671577.9330634736
1493,-2670333.404887494,-4469702.761262078,3671587.435219024
1494,-2670343.7339691236,-4469717.0424778955,3671554.4961185213
1495,-2670347.99961906,-4469707.541218199,3671560.81340281
1496,-2670348.329249102,-4469689.241122745,3671581.634087022
1497,-2670326.5273209964,-4469706.612096914,3671577.537996764
1498,-2670332.19684367,-4469703.099790408,3671587.7950493214
1499,-2670342.497901595,-4469717.401869531,3671555.127382164
1500,-2670348.9585176837,-4469707.200489605,3671560.5153160593
1501,-2670345.2553710095,-4469690.434557338,3671582.3946295204
1502,-2670323.4856190262,-4469707.744971932,3671578.3485014155
1503,-2670333.752765044,-4469715.044041694,3671562.224361817
1504,-2670349.884606595,-4469707.013339369,3671560.1243176605
1505,-2670346.276511567,-4469689.80262352,3671582.351891821
1506,-2670324.6894247034,-4469707.384930961,3671578.1214032057
1507,-2670334.4807634167,-4469702.515069231,3671587.128327318
1508,-2670334.8644302688,-4469714.8518407345,3671561.7917664205
1509,-2670344.599487888,-4469716.553474962,3671554.306606667
1510,-2670351.317749737,-4469706.772365121,3671559.7257210133
1511,-2670318.54717518,-4469704.503351471,3671585.1284309295
1512,-2670356.588543657,-4469697.273071415,3671565.746207337
1513,-2670355.622259626,-4469697.420039235,3671566.318495199
1514,-2670320.193635361,-4469703.684240361,3671584.480177566
1515,-2670319.3428900163,-4469703.995813355,3671584.9253977085
1516,-2670340.5633417065,-4469715.6039617155,3671558.336594839
1517,-2670344.9475676147,-4469705.596086578,3671564.2997859064
1518,-2670343.7331438246,-4469706.093868503,3671564.5925778043
1519,-2670321.742573111,-4469705.489581886,3671581.9725268357
1520,-2670342.8760548867,-4469706.276603153,3671564.9217828303
1521,-2670322.780289428,-4469704.983752101,3671581.4716440937
1522,-2670316.8361402685,-4469702.629950998,3671588.9065762735
1523,-2670356.023563714,-4469694.980677941,3671569.2029875075
1524,-2670333.3573966417,-4469712.789815473,3671565.4260685365
1525,-2670347.396610052,-4469698.164791736,3671580.3099945197
1526,-2670341.721877755,-4469707.884131041,3671574.8162731123
1527,-2670337.6503741215,-4469716.3272507405,3671559.4803017676
1528,-2670316.0147100925,-4469703.021125714,3671589.1652519857
1529,-2670361.7570205005,-4469685.876103542,3671575.9320435007
1530,-2670355.1475614165,-4469695.285578008,3671569.536333228
1531,-2670332.092639143,-4469713.055439211,3671565.7941119573
1532,-2670342.0102864373,-4469707.8906196905,3671574.6864164625
1533,-2670348.5805711974,-4469698.793986302,3671580.922196939
1534,-2670338.7947099903,-4469715.9846185595,3671559.2405648427
1535,-2670331.2788243187,-4469713.452176963,3671565.8505311264
1536,-2670353.7798142466,-4469695.726290753,3671569.870721308
1537,-2670347.1048229043,-4469704.923067089,3671563.727697269
1538,-2670339.8093281044,-4469715.5939498525,3671558.738030988
1539,-2670317.7175647304,-4469702.329478004,3671588.443042852
1540,-2670352.8650757056,-4469695.967620769,3671570.1880005454
1541,-2670346.080538096,-4469705.215361309,3671564.045221248
1542,-2670346.38359889,-4469697.786922904,3671580.6005620346
1543,-2670326.0281395353,-4469708.704482861,3671575.3165660216
1544,-2670348.654597597,-4469690.932679119,3671579.284350635
1545,-2670333.635012484,-4469704.614231492,3671584.8381628217
1546,-2670327.1613863707,-4469708.405991938,3671575.2214963874
1547,-2670349.623832605,-4469690.627898742,3671578.9871503115
1548,-2670332.627486819,-4469704.734956644,3671585.489250189
1549,-2670362.790486647,-4469683.669984287,3671577.887669388
1550,-2670350.57401257,-4469709.2045530975,3671557.8574370155
1551,-2670335.8404746302,-4469703.851963164,3671584.391005638
1552,-2670356.983248204,-4469699.024777272,3671563.5327385613
1553,-2670346.51028878,-4469691.721871223,3671579.844804889
1554,-2670347.693930503,-4469691.414129944,3671579.309890374
1555,-2670334.5754088797,-4469704.156057633,3671584.781851198
1556,-2670319.525557104,-4469706.034996046,3671582.776638092
1557,-2670320.681960173,-4469705.954550868,3671582.3666103766
1558,-2670328.257841268,-4469708.098054592,3671574.922576601
1559,-2670329.3773374753,-4469708.067660426,3671574.9451243593
1560,-2670346.011586832,-4469689.713364767,3671582.85855474
1561,-2670346.520917592,-4469707.266015033,3671561.6963664577
1562,-2670324.6798543558,-4469707.183603263,3671579.408307657
1563,-2670341.1792438086,-4469717.361062007,3671556.371379689
1564,-2670333.269837943,-4469702.047324209,3671588.6380010797
1565,-2670345.282547967,-4469689.96258158,3671582.9457410113
1566,-2670347.4000743804,-4469706.965972435,3671561.354869719
1567,-2670331.946856124,-4469702.4790849555,3671588.8126556897
1568,-2670342.2253312008,-4469717.020532375,3671555.8373009525
1569,-2670348.334388452,-4469706.795970058,3671561.0753964507
1570,-2670332.401486785,-4469714.849481897,3671563.315067709
1571,-2670323.3135503046,-4469707.209790409,3671579.275490802
1572,-2670333.469709539,-4469714.478599566,3671563.0781123117
1573,-2670344.7931862962,-4469717.193259992,3671556.001577486
1574,-2670356.2269706256,-4469696.682959813,3671566.824725251
1575,-2670317.3091148552,-4469704.459316988,3671586.352628253
1576,-2670355.0875397176,-4469697.073208746,3671567.106995927
1577,-2670354.2512777126,-4469697.308606109,3671567.426573419
1578,-2670318.850895034,-4469703.619656601,3671585.614830525
1579,-2670340.248086846,-4469717.854614319,3671556.464611022
1580,-2670318.10385738,-4469703.964149731,3671585.99713465
1581,-2670334.870058901,-4469706.019993828,3671582.2285613883
1582,-2670364.9183054822,-4469684.662052282,3671574.874127683
1583,-2670327.376822306,-4469710.2513294555,3671572.5406188923
1584,-2670348.987578645,-4469692.932403717,3671576.6428138437
